arm,case,dice,hd95_mm,gt_ml,pred_ml,gt_empty,pred_empty,spacing_x,spacing_y,spacing_z
rung2_amos_ct,amos_0155,0.960345,1.2247,188.651,176.157,0,0,0.8659999966621399,0.8659999966621399,5.0
rung2_amos_ct,amos_0156,0.0,,71.104,0.0,0,1,0.746999979019165,0.746999979019165,5.0
rung2_amos_ct,amos_0157,0.32181,42.6235,127.209,24.394,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0158,0.893827,5.6858,263.927,214.746,0,0,0.781000018119812,0.781000018119812,5.0
rung2_amos_ct,amos_0159,0.22898,52.8638,733.017,101.578,0,0,0.8309999704360962,0.8309999704360962,5.0
rung2_amos_ct,amos_0160,0.752855,11.5973,169.798,102.955,0,0,0.8690000176429749,0.8690000176429749,5.0
rung2_amos_ct,amos_0161,0.90383,9.9306,240.869,200.163,0,0,0.8579999804496765,0.8579999804496765,5.0
rung2_amos_ct,amos_0162,0.478708,33.9133,267.829,86.586,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0166,0.728942,25.8774,189.239,109.148,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0167,0.0,,15.933,0.0,0,1,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0170,0.793895,12.6713,143.612,95.53,0,0,0.8849999904632568,0.8849999904632568,5.0
rung2_amos_ct,amos_0171,0.054878,64.651,65.579,41.006,0,0,0.6510416865348816,0.6510416865348816,5.0
rung2_amos_ct,amos_0172,0.0,,297.376,0.0,0,1,0.5833333134651184,0.5833333134651184,5.0
rung2_amos_ct,amos_0173,0.0,,300.693,0.0,0,1,0.6341145634651184,0.6341145634651184,5.0
rung2_amos_ct,amos_0174,0.950021,2.7719,412.718,378.119,0,0,0.9800000190734863,0.9800000190734863,5.0
rung2_amos_ct,amos_0175,0.911216,5.1208,115.015,106.531,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0176,0.028779,118.5152,143.733,34.015,0,0,0.7509999871253967,0.7509999871253967,5.0
rung2_amos_ct,amos_0177,0.942309,5.0,145.258,131.771,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0179,0.928025,3.2243,80.596,70.766,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0180,0.844052,7.9117,151.879,111.275,0,0,0.5377604365348816,0.5377604365348816,5.0
rung2_amos_ct,amos_0181,0.732241,18.1037,229.052,141.153,0,0,0.8659999966621399,0.8659999966621399,5.0
rung2_amos_ct,amos_0184,0.883888,6.8196,172.743,138.793,0,0,0.8270000219345093,0.8270000219345093,5.0
rung2_amos_ct,amos_0185,0.615486,50.7639,373.676,166.13,0,0,0.9300000071525574,0.9300000071525574,5.0
rung2_amos_ct,amos_0186,0.851591,10.5893,174.206,140.899,0,0,0.4661458432674408,0.4661458432674408,5.0
rung2_amos_ct,amos_0188,0.944228,2.2118,98.095,94.502,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0189,0.0,,201.383,0.0,0,1,0.4791666567325592,0.4791666567325592,5.0
rung2_amos_ct,amos_0190,0.760184,360.0652,171.654,130.832,0,0,0.7929999828338623,0.7929999828338623,5.0
rung2_amos_ct,amos_0191,0.941239,2.961,314.274,281.071,0,0,0.5078125,0.5078125,5.0
rung2_amos_ct,amos_0192,0.0,181.0102,55.328,0.018,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0193,0.905704,5.0,120.362,108.759,0,0,0.8849999904632568,0.8849999904632568,5.0
rung2_amos_ct,amos_0194,0.000453,50.3799,94.419,0.021,0,0,0.5338541865348816,0.5338541865348816,5.0
rung2_amos_ct,amos_0195,0.969119,1.3477,329.298,312.433,0,0,0.953000009059906,0.953000009059906,5.0
rung2_amos_ct,amos_0196,0.940092,2.8195,120.464,110.025,0,0,0.7820000052452087,0.7820000052452087,5.0
rung2_amos_ct,amos_0197,0.961859,1.342,200.22,193.349,0,0,0.6710000038146973,0.6710000038146973,5.0
rung2_amos_ct,amos_0198,0.854563,8.0846,203.696,154.801,0,0,0.8809999823570251,0.8809999823570251,5.0
rung2_amos_ct,amos_0199,0.915763,3.2156,110.639,95.02,0,0,0.5286458134651184,0.5286458134651184,5.0
rung2_amos_ct,amos_0200,0.97138,1.2728,248.212,240.841,0,0,0.8999999761581421,0.8999999761581421,5.0
rung2_amos_ct,amos_0202,0.931148,2.4335,177.043,163.071,0,0,0.7695310115814209,0.7695310115814209,5.0
rung2_amos_ct,amos_0203,0.694296,138.416,104.618,137.584,0,0,0.658203125,0.658203125,2.0
rung2_amos_ct,amos_0204,0.868126,11.0764,189.19,156.826,0,0,0.658203125,0.658203125,2.0
rung2_amos_ct,amos_0206,0.823478,13.6105,154.619,110.93,0,0,0.611328125,0.611328125,2.0
rung2_amos_ct,amos_0207,0.894212,8.8657,296.534,249.446,0,0,0.7929689884185791,0.7929689884185791,1.25
rung2_amos_ct,amos_0208,0.0,,666.621,0.0,0,1,0.640625,0.640625,2.0
rung2_amos_ct,amos_0212,0.324906,50.6527,194.911,38.575,0,0,0.544921875,0.544921875,2.0
rung2_amos_ct,amos_0214,0.95882,1.9042,202.11,192.132,0,0,0.8515625,0.8515625,2.0
rung2_amos_ct,amos_0215,0.948063,2.0742,174.004,163.686,0,0,0.69140625,0.69140625,2.0
rung2_amos_ct,amos_0216,0.712909,366.5232,100.928,71.881,0,0,0.658203125,0.658203125,2.0
rung2_amos_ct,amos_0217,0.88881,193.4819,167.299,194.869,0,0,0.6875,0.6875,2.0
rung2_amos_ct,amos_0218,0.736587,14.7526,184.177,136.579,0,0,0.7558590173721313,0.7558590173721313,2.5
rung2_amos_ct,amos_0219,0.939036,301.9391,117.423,122.068,0,0,0.638671875,0.638671875,2.0
rung2_amos_ct,amos_0223,0.95733,2.0,176.337,173.887,0,0,0.650390625,0.650390625,2.0
rung2_amos_ct,amos_0224,0.938577,2.0,68.081,66.988,0,0,0.673828125,0.673828125,2.0
rung2_amos_ct,amos_0225,0.0,,83.818,0.0,0,1,0.564453125,0.564453125,2.0
rung2_amos_ct,amos_0226,0.963926,1.9517,173.843,168.067,0,0,0.6171875,0.6171875,2.0
rung2_amos_ct,amos_0228,0.810842,19.8978,179.27,131.824,0,0,0.681640625,0.681640625,2.0
rung2_amos_ct,amos_0230,0.929247,2.625,128.093,124.658,0,0,0.65625,0.65625,2.0
rung2_amos_ct,amos_0231,0.914067,4.8546,186.839,163.379,0,0,0.7675780057907104,0.7675780057907104,5.0
rung2_amos_ct,amos_0233,0.963408,2.0,183.158,181.921,0,0,0.705078125,0.705078125,2.0
rung2_amos_ct,amos_0235,0.759007,30.0,159.422,101.527,0,0,0.6875,0.6875,2.0
rung2_amos_ct,amos_0237,0.962245,1.8562,228.406,224.22,0,0,0.65625,0.65625,2.0
rung2_amos_ct,amos_0238,0.693561,32.2282,497.417,289.362,0,0,0.765625,0.765625,2.0
rung2_amos_ct,amos_0239,0.932137,2.1123,82.245,78.811,0,0,0.66796875,0.66796875,2.0
rung2_amos_ct,amos_0242,0.604429,358.6771,195.411,189.838,0,0,0.646484375,0.646484375,2.0
rung2_amos_ct,amos_0244,0.941542,2.7675,191.207,179.464,0,0,0.767578125,0.767578125,2.0
